店號,店名,縣巿,地址,電話
115867,鑫正發,苗栗縣,苗栗市正發路196號,037-333281
276188,苗栗,苗栗縣,苗栗市民族路99號101號1樓,037-371479
267025,為公,苗栗縣,苗栗市為公路602號,037-269423
250315,瑛才,苗栗縣,苗栗市英才路109號,037-374256
118028,苗鑫,苗栗縣,苗栗市國華路1092號,037-374655
952626,苗碩,苗栗縣,苗栗市維新里新東街219號,037-321719
208392,龍陽,苗栗縣,頭份市光華北路150號,037-620156
931825,尖豐,苗栗縣,頭份市尖下里尖豐路316號1樓、320巷2、6號1樓,037-616773
933164,淇丞,苗栗縣,頭份市建國路二段128號,037-673025
242543,頭份公園,苗栗縣,頭份市後庄里公園六街9號,037-636205
282389,頭屋,苗栗縣,頭屋鄉尖豐路118號120號1樓,037-251643
852067,順大,台中市,大甲區中山路一段1085號,04-26870347
275978,東里,台中市,大里區大里路295號1樓,04-24060269
165035,新永大,台中市,大里區大明路340號1樓,04-24823074
980207,新堤,台中市,大里區立德里甲堤南路71號,04-22759206
182764,新榮,台中市,大里區東榮路552號,04-24062770
874296,益民,台中市,大里區東興里10鄰大明路238號,04-24815624
275990,蘋果,台中市,大里區善化路155號,04-24913426
240606,瑞城,台中市,大里區瑞城一街1號,04-24963006
151508,亞和,台中市,大雅區中山北路410號,04-25602429
903303,上楓,台中市,大雅區民生路三段523號,04-25688574
114624,佳積,台中市,大雅區科雅六路1號,04-25694520
962988,神林,台中市,大雅區神林南路144號,04-25688503
114691,環太,台中市,大雅區雅環路一段330號,04-25674424
207333,鑫站一,台中市,中區台灣大道一段1號2樓,04-35097362
194826,新繼光,台中市,中區繼光街64號一樓,04-22220760
254074,鑫佳慶,台中市,太平區大源二街1號1F,04-23919759
280682,盛民興,台中市,太平區中山路二段366號、366-1號、368號1樓,04-23926373
993708,精中,台中市,太平區太平一街220號,04-22798881
229539,育見,台中市,太平區育賢路321.323號,04-23934176
196419,振福,台中市,太平區振福路361巷6號1樓,04-23954989
280084,全利,台中市,太平區樹孝路338號,04-23926723
123248,樹廣,台中市,太平區樹德路98-9號,04-23955449
275406,健太,台中市,北屯區太原路三段1138號,04-24367881
966175,中台禾豐,台中市,北屯區太原路三段1505號,04-24390923
193155,順太,台中市,北屯區太順路112號1樓,04-24369416
285780,陽旭,台中市,北屯區北屯路200巷1號及北屯路200-1號一樓、地下一層,04-22338842
988267,松豪,台中市,北屯區四平路218號,04-24214950
951069,丰瑞,台中市,北屯區四民里四平路563號,04-24214855
264934,昌平,台中市,北屯區昌平路一段70號,04-22326743
277697,昌旺,台中市,北屯區昌平路二段12之16號,04-22474819
863632,昌盛,台中市,北屯區昌平路二段45號之8及45號之9,04-24224542
950295,松強,台中市,北屯區松安里崇德六路一段47號,04-22432398
991975,青河,台中市,北屯區青島路三段155號1樓,04-22362409
287915,東興一,台中市,北屯區南興一路136號,04-24365715
184302,富宇,台中市,北屯區建和路二段273.275號,04-24367450
111212,軍福,台中市,北屯區軍功路一段500號,04-24376717
277413,松潭,台中市,北屯區軍功路二段183號1樓,04-24392157
252610,國校,台中市,北屯區國校巷16號,04-22336256
229779,北屯幸福讚,台中市,北屯區崇德十六路218號,04-24211641
264750,鑫巴黎,台中市,北屯區崇德路二段199號1樓,04-22491770
261038,崇尚,台中市,北屯區崇德路二段450號1樓,04-22411034
254030,豐樂,台中市,北屯區崇德路三段608號,04-24222105
282253,福寶,台中市,北屯區陳平路50號,04-22935012
234807,巨富,台中市,北屯區敦富路807號1樓,04-24364099
236179,景賢八,台中市,北屯區景賢八路228號1樓,04-24362314
207388,景大和,台中市,北屯區景賢路191號,04-24364416
111485,熱陽,台中市,北屯區熱河路二段217號,04-22425271
231668,湧順,台中市,北屯區樹孝路666號,04-24367340
120939,忠權,台中市,北區忠明路426號1樓,04-22061836
110987,淡溝,台中市,北區淡溝里民權路361號1樓,04-22065373
230539,新通豪,台中市,北區漢口路三段101號,04-22991400
263816,賴厝,台中市,北區漢口路四段102號1樓.地下樓,04-22994792
193708,泰安綻,台中市,后里區九甲七路400號 (北上小客車商場內7-11),04-25588315
142478,美光,台中市,后里區三豐路四段369號,04-25584700
231336,美芯,台中市,后里區三豐路四段369號1樓,04-25584481
193694,泰安一,台中市,后里區安眉路113號(南下小客車商場內7-11),04-25588403
113252,后里廠,台中市,后里區馬場路1號,04-25584367
235143,新麗寶,台中市,后里區福容路201號1樓,04-25586466
235017,櫻沐,台中市,西屯區大河一巷三弄1號、3號1樓,04-23159618
874458,隆安,台中市,西屯區大隆路56號1樓,04-23271980
265270,墩十九,台中市,西屯區大墩19街186號,04-23102205
188924,隆恩,台中市,西屯區大墩十八街116號1樓,04-23103957
250418,文心,台中市,西屯區文心路三段76號、78號,04-23138420
149114,逢大一,台中市,西屯區文華路100號1樓,04-24527714
234298,好時光,台中市,西屯區光明路55-26號、55-27號1樓,04-24521543
230779,成科,台中市,西屯區成都路221、223號,04-23162846
250245,上安,台中市,西屯區至善路61號,04-24528528
189307,新西屯,台中市,西屯區西屯路二段281-3號281-4號,04-24522290
900175,福茂,台中市,西屯區西屯路三段148-30號,04-24628460
265421,原義,台中市,西屯區忠義街80號,04-23173966
977500,逢仁,台中市,西屯區青海路二段262號,04-24512777
236674,逢德,台中市,西屯區青海路二段321號323號,04-24518827
967422,逢喜,台中市,西屯區逢甲路247號,04-27084476
281043,潮貴,台中市,西屯區朝馬路158號1樓,04-22517374
281593,秋紅谷,台中市,西屯區朝富路30號32號1樓,04-22542731
283016,福康,台中市,西屯區福林里福康路33號,04-24638081
255527,福林,台中市,西屯區福林路31巷150號,04-24628940
276317,西苑,台中市,西屯區福星路112號1樓,04-24528983
957931,逢盛,台中市,西屯區福星路330號華夏巷東一弄22號1樓,04-27064895
193982,逢星,台中市,西屯區福星路651-8號,04-24522597
113001,港強,台中市,西屯區福科路295號一樓,04-24632861
120146,瑞聯,台中市,西屯區福科路890號1樓,04-24634826
236939,瑞盟,台中市,西屯區福雅路143-1號,04-24621596
249795,科雅,台中市,西屯區福雅路571-1號,04-24636793
261267,聯順,台中市,西屯區福聯里福順路898號900號,04-24629546
265410,逢福,台中市,西屯區黎明路三段348號,04-27082309
273743,正勤,台中市,西屯區黎明路三段539-3號.539-5號,04-24524657
252193,櫻花,台中市,西屯區櫻花路111號,04-23151726
962715,台麗,台中市,西區五權路119號1樓、中山路493號1樓,04-22060119
265306,安龍,台中市,西區五權路2-12號2-13號1樓,04-23752146
238430,市民,台中市,西區公益路157號,04-23020614
865384,新五廊,台中市,西區民生路155號一樓,04-22240981
902757,華生,台中市,西區民生路517號,04-23765931
158288,吉龍,台中市,西區吉龍里忠明南路410號1樓及五權七街200、202號1樓,04-23754680
277549,大莊園,台中市,西區向上路一段15號1樓,04-23019946
214788,明義,台中市,西區明義街6號,04-23287885
286738,向美,台中市,西區美村路一段302之1號302之7號,04-23016027
285126,美村,台中市,西區美村路一段542號546號,04-23762435
274506,美生,台中市,西區美村路一段54號,04-23275818
187079,權美,台中市,西區美村路一段736號,04-23723672
940483,金典,台中市,西區健行路1046、1046-1、1046-2號1樓,04-23265492
229654,日進,台中市,西區梅川西路二段33號1樓,04-22019413
256173,泉淼,台中市,西區華美街237號1樓,04-23055176
912732,模範,台中市,西區模範街34巷1號,04-23024571
890944,清泉崗,台中市,沙鹿區中清路六段259號,04-26152389
126720,天仁,台中市,沙鹿區斗抵里沙田路17之19號,04-26361763
254661,鹿鼎,台中市,沙鹿區台灣大道七段812號1樓,04-26628465
233723,平麗,台中市,沙鹿區南斗路29-1號,04-26364535
164571,富麗,台中市,東區十甲里十甲路397號,04-22123172
164582,新振興,台中市,東區十甲東路217號,04-22153224
230595,立和,台中市,東區立德街47、49、51、53號,04-22244209
923307,光園,台中市,東區東光園路142號,04-22800510
211882,智復,台中市,東區復興路四段210號1.2樓.地下層,04-22224776
234830,樂寶,台中市,東區進德路600號,04-22152674
281397,新平智,台中市,東區新庄里大智路49號,04-22297551
282600,欣東雲,台中市,東勢區第五橫街28號及三民街165號,04-25871926
273813,昌進,台中市,南屯區大進街387號1樓.大墩十二街151號1樓,04-23203647
285115,向心,台中市,南屯區大墩6街284號,04-24751265
201852,墩富,台中市,南屯區大墩路572號,04-23207553
148915,墩業,台中市,南屯區大墩路717-5號,04-23275693
273167,上楓樹,台中市,南屯區中和里黎明路一段263號,04-24702620
260828,澤康,台中市,南屯區五權西路二段412號1樓,04-23811490
905527,權興,台中市,南屯區五權西路二段62號,04-24717712
155038,鑫權勝,台中市,南屯區五權西路二段882號,04-23801953
210937,富亦,台中市,南屯區公益路二段939號1樓和龍富路四段552號1樓,04-23890475
212209,文豐,台中市,南屯區文心南五路ㄧ段319號,04-24738232
264381,豐春,台中市,南屯區文心南路100號,04-24734980
232328,嶺春,台中市,南屯區永春北路53號1樓,04-23808491
277310,嶺中,台中市,南屯區永春南路58號,04-23806007
286912,熊貓,台中市,南屯區向上南路一段325號1樓,04-24754550
275048,海德堡,台中市,南屯區向心南路928號930號,04-24759288
180964,嶺寶,台中市,南屯區忠勇路23-12號1樓,04-23862931
931294,新墩興,台中市,南屯區東興路二段98號1樓,04-24712169
131711,惠文,台中市,南屯區河南路四段226號228號1樓,04-22546680
186685,瑞陽,台中市,南屯區河南路四段442號446號1、2樓,04-22510797
958831,墩南,台中市,南屯區南屯路二段210、212號1樓,04-24731595
249197,南屯,台中市,南屯區南屯路二段570號,04-23891441
234036,楓和,台中市,南屯區楓樹里楓和路700-1號及楓樹西街292號1樓,04-24795684
274975,碩豐,台中市,南屯區萬和路一段30號,04-23894902
212302,春安,台中市,南屯區嶺東南路165號,04-23897480
950963,雅典,台中市,南區三民西路377號西川一路1號,04-23787407
136130,大時代,台中市,南區工學路55號57號,04-22609203
261636,南美,台中市,南區南平路182號,04-22650922
286495,台火,台中市,南區高工路355號1樓,04-22600615
241241,新國光,台中市,南區國光路82及84號;愛國街67及69號,04-22203755
275370,大東家,台中市,南區新榮里復興路三段138、140號,04-22214273
274388,復慶,台中市,南區樹義里大慶街二段5-2號,04-22638927
266376,吉宏,台中市,烏日區九德里20鄰中華路593號,04-23387989
279659,米魯,台中市,烏日區光華街1號,04-23372938
248806,中高鐵,台中市,烏日區站區二路8號2樓,04-36007820
187080,元宏,台中市,烏日區溪南路一段722號,04-23357738
241687,東園,台中市,烏日區溪埧里溪南路一段413號,04-23352449
155153,吉得堡,台中市,梧棲區中興路121號,04-26567304
231440,文雅,台中市,梧棲區文匯街66號,04-26560624
130486,港藝,台中市,清水區中社路19號,04-26281895
142320,大秀,台中市,清水區五權路328號,04-26281748
980816,億承,台中市,清水區民和路二段195號,04-26566134
259301,清水綻,台中市,清水區吳厝二街89號,04-26201097
123293,新社,台中市,新社區興社街四段27之1號,04-25819166
209096,泉富,台中市,潭子區中山路一段57號1樓,04-25343869
275864,頭張,台中市,潭子區家福里頭張路一段31號,04-25351934
952246,潭豐,台中市,潭子區崇德路四段250之1號,04-25355870
924850,栗林,台中市,潭子區祥和路169號171號,04-25387300
280693,潭子勝利,台中市,潭子區勝利路185號,04-25343275
120582,潭榮,台中市,潭子區榮興街19號1樓21巷1號21巷3號1樓,04-25351431
944245,潭寶,台中市,潭子區潭興路三段51號,04-25357382
893046,榮晉,台中市,潭子區頭張路二段2號,04-25359250
180045,潭厝,台中市,潭子區環中東路一段5號,04-25341014
253923,潭興,台中市,潭子區豐興路一段591、593、595號1樓,04-25392368
123086,龍田,台中市,龍井區田中里臨港東路一段75號,04-26307486
147945,理想,台中市,龍井區國際街155號157號159號1樓,04-26529013
229665,欣廟東,台中市,豐原區中正路131.133號,04-25256356
903288,京展,台中市,豐原區中正路858號1樓,04-25158368
119803,豐鑫,台中市,豐原區向陽路276號,04-25235475
893725,京泰,台中市,豐原區成功路195號.西勢路98號,04-25123668
216762,瑞彬,台中市,豐原區西安街68號,04-25281288
276982,新豐陽,台中市,豐原區南陽路372號1樓,04-25239171
216577,欣三豐,台中市,豐原區源豐路89、93、95號1樓,04-25285477
883913,新豐田,台中市,豐原區豐南街145號,04-25151215
881814,水豐,台中市,豐原區鐮村路462號,04-25390920
228813,阿罩霧,台中市,霧峰區中正路815號,04-23391542
164995,峰資,台中市,霧峰區樹仁路26號1樓,04-23332547
244066,挖子,彰化縣,二林鎮二溪路七段271號,04-8680533
180171,欣二林,彰化縣,二林鎮大成路一段236號,04-8965081
217374,彰基,彰化縣,二林鎮大成路一段571號,04-8968580
997836,鎮安,彰化縣,大村鄉大溪路7-4號1樓,04-8523639
922898,新大村,彰化縣,大村鄉中正西路331號1樓,04-8538047
206846,佳嘉,彰化縣,北斗鎮七星里13鄰五權路臨176號,04-8875841
200468,北圓,彰化縣,北斗鎮中華路91.93號,04-8874979
150941,永靖,彰化縣,永靖鄉永坡路2號,04-8242613
961941,秀工,彰化縣,秀水鄉彰水路二段795-1號,04-7689373
122175,和峰,彰化縣,和美鎮山犁里道周路6鄰279號1樓,04-7560406
243926,和美仁愛,彰化縣,和美鎮仁壽路189號,04-7552247
175102,和全,彰化縣,和美鎮竹營里美寮路二段390號,04-7550329
971731,和鎮,彰化縣,和美鎮和線路323號,04-7566069
132231,和美,彰化縣,和美鎮和頭路189號1樓,04-7557704
991160,新勝利,彰化縣,和美鎮鹿和路六段402之2號,04-7579421
261430,和東,彰化縣,和美鎮愛德路27號,04-7557118
190879,彰美,彰化縣,和美鎮彰美路三段385號387號,04-7569352
194251,和冠,彰化縣,和美鎮彰新路六段臨566號,04-7553624
165459,芬園,彰化縣,芬園鄉彰南路四段172號及光復路6號,049-2511565
263403,長沙,彰化縣,花壇鄉中正路130號1樓,04-7861109
231244,喬富,彰化縣,花壇鄉白沙村彰員路三段389號1樓,04-7117846
229078,金墩,彰化縣,花壇鄉花壇村23鄰花南路臨558號1樓,04-7869034
241849,令和,彰化縣,員林市三和里3鄰員東路二段42號,04-8366750
126731,員東,彰化縣,員林市三和里大同路一段8鄰238號,04-8395201
954459,新百川,彰化縣,員林市莒光路379號,04-8391980
196866,七六埔,彰化縣,埔心鄉員埔路1192號,04-8529416
144588,斗苑,彰化縣,埤頭鄉斗苑東路588號,04-8925951
202213,鳴人,彰化縣,鹿港鎮鹿和路四段347號,04-7717824
279800,二溪,彰化縣,溪湖鎮二溪路一段369號,04-8813960
196235,兆福,彰化縣,彰化市一德南路2號、彰南路三段400號,04-7386439
239204,三民,彰化縣,彰化市三民路341號,04-7223446
138848,大竹,彰化縣,彰化市大竹里彰南路二段181號,04-7388101
978525,附工,彰化縣,彰化市工校街21號,04-7290120
237035,巨林,彰化縣,彰化市中山路一段286號1樓,04-7111846
249407,金川,彰化縣,彰化市中正路二段611號,04-7220483
993812,巨峰,彰化縣,彰化市天祥路359號,04-7612461
875369,彰和,彰化縣,彰化市民族路163號,04-7269723
227669,欣兆陽,彰化縣,彰化市向陽里崙平南路367號,04-7513549
120320,彰泰,彰化縣,彰化市安平街58號1樓,04-7281709
126742,新桃源,彰化縣,彰化市卦山里公園路一段335號,04-7287306
112385,大陽,彰化縣,彰化市延平里大埔路405號,04-7114077
278542,勝全,彰化縣,彰化市林森路205號,04-7636581
239190,火車頭,彰化縣,彰化市長樂里中正路一段536號538號,04-7221901
931179,太子哈佛,彰化縣,彰化市泰和中街72號,04-7287276
993823,宇勝,彰化縣,彰化市崙平里崙平北路22號,04-7518778
200055,兆溢,彰化縣,彰化市崙美路246號,04-7518110
121471,彰工,彰化縣,彰化市復興里進德路11號13號1樓,04-7284580
887177,民生,彰化縣,彰化市華山路27號,04-7278025
931700,智富,彰化縣,彰化市萬安里長順街170號,04-7200758
120490,彰馬,彰化縣,彰化市彰馬路246號之5,04-7610492
277550,鹿東,彰化縣,福興鄉中正路224號,04-7784755
113816,金福興,彰化縣,福興鄉員鹿路二段196號198號1樓,04-7754941
113687,六合,南投縣,水里鄉民生路175號1樓,049-2775480
193085,穀昌,南投縣,名間鄉彰南路450號,049-2244085
931168,社寮,南投縣,竹山鎮集山路一段2051號,049-2624730
111005,前山,南投縣,竹山鎮集山路三段1089號,049-2651842
981222,和社,南投縣,信義鄉同和巷8號1樓,049-2702941
913229,中營,南投縣,南投市中華路130號,049-2370508
151645,龍辰,南投縣,南投市中學西路61號,049-2339252
283131,南投,南投縣,南投市民族路289、291、293號中山街143號1.2樓,049-2242363
233402,興中,南投縣,南投市光明一路561號,049-2392514
126764,祖祠,南投縣,南投市祖祠路16-4號,049-2244378
279279,宏旺,南投縣,南投市復興路38號,049-2245147
155289,鑫潭,南投縣,埔里鎮中山路四段97之1.97之2號,049-2910310
192646,育溪,南投縣,埔里鎮安七街89-1號,049-2910592
127538,國泰,南投縣,草屯鎮中正路636號1樓及和興街93號1樓,049-2336243
958691,佑民,南投縣,草屯鎮太平路一段221號,049-2316868
111544,向日葵,南投縣,草屯鎮芬草路三段219-1號,049-2354118
187828,福新,南投縣,草屯鎮虎山路495號497號,049-2391643
249153,二崙,雲林縣,二崙鄉崙東村中山路一段269號,05-5991711
896045,斗六,雲林縣,斗六市大同路41號,05-5347990
830698,富盟,雲林縣,斗六市文化路304號306號,05-5336375
238544,昕美,雲林縣,斗六市民生路170號,05-5334310
265292,斗六正心,雲林縣,斗六市西平路362號,05-5514845
153766,保庄,雲林縣,斗六市明德北路三段285號,05-5372683
280350,坤麟,雲林縣,斗六市社口里大學路二段579號,05-5339597
253912,保長,雲林縣,斗六市雲林路二段76號1樓,05-5360729
275587,鎮南,雲林縣,斗六市鎮南路301號,05-5360905
189226,朝天宮,雲林縣,北港鎮東華里中山路150號,05-7824873
943747,和心,雲林縣,西螺鎮河南里埔心路113-3號,05-5866552
998080,七崁,雲林縣,西螺鎮建興路163號1樓,05-5878541
199142,工專,雲林縣,虎尾鎮中正路307號,05-6333495
112558,夏恩,雲林縣,虎尾鎮立仁里復興路137號,05-6330135
242613,高南,雲林縣,虎尾鎮科園路180號,05-6320068
131858,宇宸,雲林縣,虎尾鎮清雲路770號,05-6320634
972505,崙中,雲林縣,崙背鄉南陽村中山路489號,05-6961671
195461,羅威,雲林縣,崙背鄉羅厝村東興路168-1號.168-2號,05-6965430
209915,嘉愛,嘉義市,西區仁愛路212號,05-2275893
278416,圓環,嘉義市,西區北杏里文化路155之2號1樓,05-2291759
260770,光彩,嘉義市,西區民生北路182號184號1樓,05-2221535
196202,國華,嘉義市,西區國華里國華街283號1樓.2樓,05-2273545
967318,博元,嘉義市,西區博愛路二段572號,05-2353893
923020,嘉賓,嘉義市,西區新西里垂楊路611號,05-2833800
252023,新車店,嘉義市,西區福民里南京路462號1樓、2樓,05-2837702
206732,新嘉友,嘉義市,西區福全里友愛路222.222-1號,05-2910813
844882,彌陀,嘉義市,東區芳安路1號1F,05-2285187
909323,嘉工,嘉義市,東區彌陀路240號,05-2745575
210203,故宮,嘉義縣,太保市東勢里故宮大道779號1樓,05-3622547
944005,祥壹,嘉義縣,太保市祥和一路東段29號,05-3628365
951265,保祥,嘉義縣,太保市祥和三路東段226號,05-3628476
239053,巃頭,嘉義縣,番路鄉公田村龍頭18號,05-2586076
278645,新大內,台南市,大內區石城里石子瀨122之153號,06-5763553
265362,台南民族,台南市,中西區公正里民族路二段53號,06-2230803
123156,水仙宮,台南市,中西區水仙里民權路三段87號1樓,06-2217930
165677,赤崁,台南市,中西區民族路二段331號,06-2214411
129213,南醫,台南市,中西區民族路二段76號之13,06-2263238
192783,唯勝,台南市,中西區民權路三段150號一樓,06-2214369
189019,永福,台南市,中西區永福路二段65號1樓,06-2214463
990905,康樂,台南市,中西區安海里康樂街223號1樓,06-2228184
280305,頂美,台南市,中西區西和路1號3號,06-2595480
262293,湖華,台南市,中西區西湖街3號,06-2507460
242901,Fresh湖美,台南市,中西區和緯路五段55號,06-3588401
252012,郡王,台南市,中西區府前路一段144號,06-2204652
252366,天公,台南市,中西區忠義路二段109號,06-2213646
936484,武德,台南市,中西區青年路134號,06-2258549
251743,開山,台南市,中西區開山路245號1樓,06-2144197
197294,北站,台南市,仁德區中洲村中洲路1巷200號1樓,06-2780853
214847,南站,台南市,仁德區中洲村中洲路1巷220號1樓,06-3663985
202394,奇美博,台南市,仁德區文華路二段66號,06-2664455
286624,文安,台南市,仁德區文賢路一段576號,06-2667371
951966,仁伯,台南市,仁德區後壁里德安路188號,06-2491560
212346,德欽,台南市,仁德區後壁里德南路3鄰92號,06-2792441
962863,卓易,台南市,北區大豐里27鄰中華北路一段143號,06-2805492
250441,德緯,台南市,北區成德里育德二路20鄰308號,06-2525864
227717,煒達,台南市,北區育德路491號1.2樓,06-2519945
860688,立人,台南市,北區和順里西門路三段81號1樓、西門路三段47巷12號1樓,06-2205089
229447,青青,台南市,北區和緯路五段278號1樓,06-3582884
276018,海安,台南市,北區海安路三段716號,06-2518805
116181,灣中,台南市,永康區大灣路62號,06-2720510
922821,永大春,台南市,永康區中山北路431號,06-2011976
229285,永臻,台南市,永康區中山東路59號,06-3023473
928829,埔園,台南市,永康區中山路90號,06-2042274
252458,鑫永康,台南市,永康區中華路617-1號,06-3026315
257143,7Fresh康橋,台南市,永康區東橋八街96號,06-3024900
285241,仁發,台南市,永康區東橋里東橋六街61號,06-3025783
902159,詠文,台南市,永康區網寮里6鄰永二街202號,06-2042598
153777,永玉,台南市,永康區龍潭里永明街175號,06-2013336
967673,桂田,台南市,永康區鹽行里新行街251號一樓,06-2425413
282518,新玉馥,台南市,玉井區玉田里中山路97號1樓,06-5748078
280372,安運,台南市,安平區平安里華平路742號1樓,06-3504407
981602,豐平,台南市,安平區平豐路430號1樓,06-2999400
274355,永華東,台南市,安平區永華路二段210號,06-2984141
233011,Fresh亞萬,台南市,安平區永華路二段812號1樓,06-2955449
257822,大員,台南市,安平區安北路420號422號壹樓貳樓部分,06-3912022
968104,華平,台南市,安平區健康路三段242號,06-2939147
208200,F18B,台南市,安定區北園二路8號1樓,06-5058857
202051,18廠B,台南市,安定區蘇林里北園二路8號,06-5052109
179986,安同,台南市,安南區同安路235號,06-2461351
208543,安西,台南市,安南區安中路一段136號,06-2477315
284927,安北,台南市,安南區安中路一段546號552號,06-2474698
195243,聖安,台南市,安南區安中路六段850號1樓,06-2574626
283991,安立,台南市,安南區安中路四段150號,06-2473773
780827,和順,台南市,安南區安和路五段166號,06-3565013
239938,安南,台南市,安南區安和路四段520號,06-3554906
217101,環安,台南市,安南區長和路二段12巷272號,06-3571959
923868,安新,台南市,安南區長溪路三段399號1樓,06-2457294
883898,本原,台南市,安南區海佃路四段2號,06-2464793
284570,新同安,台南市,安南區理想里海佃路二段432號,06-2461306
188164,安昌,台南市,安南區塭南里安昌街101號,06-3568205
988223,新郡安,台南市,安南區溪北里安和路一段105號1樓,06-2512571
791241,佳里,台南市,佳里區光復路197號197-1號,06-7233631
122131,佳文,台南市,佳里區佳西路215號1樓,06-7238343
112525,新北中,台南市,佳里區延平路195號,06-7225387
233310,東山站,台南市,東山區科里里枋子林74-6號,06-6235384
190813,小東,台南市,東區小東路256號1樓,06-2341994
280198,竹篙厝,台南市,東區仁和路126號1樓,06-2677562
865535,北門,台南市,東區北門路一段310號、312號,06-2292308
232052,盛馨,台南市,東區府連路351號1樓.353號1樓,06-2084002
273639,席悅,台南市,東區東光里東興路41號1樓,06-2004432
287605,東和,台南市,東區東安路291號293號1樓,06-2087403
282677,東龍,台南市,東區東門路一段362號,06-2008630
276937,長寧,台南市,東區長榮路三段12號,06-2363597
215404,富裕,台南市,東區後甲里裕農路657號1樓,06-2091395
198600,崇學,台南市,東區崇善路168號,06-2604847
252894,崇華,台南市,東區崇善路259號1樓,06-2601426
254351,崇道,台南市,東區崇善路569、571號,06-2894813
950273,好富,台南市,東區富強里裕農路320號,06-2353005
238153,裕信,台南市,東區裕信路352號,06-3316406
194343,裕孝,台南市,東區裕農路888號1樓,06-3318916
188991,鼎亨,台南市,東區德東街101號,06-2908425
965264,裕平,台南市,東區關聖里裕信路177號1樓,06-3318240
183181,南化,台南市,南化區南化里128號1樓,06-5775209
249739,欣大林,台南市,南區大同路二段136巷3號1樓,06-2148359
195014,上鈺,台南市,南區大成路一段128號1樓,06-2631080
274816,少觀,台南市,南區大林路113號,06-2134175
194929,金昇,台南市,南區金華路二段341號,06-2632231
968780,鯤鯓,台南市,南區南都里鯤鯓路20號,06-2648213
253510,文南,台南市,南區健康路二段268-1、270號,06-2635645
985822,國民,台南市,南區國民路152號1樓,06-2603696
255653,Fresh首府,台南市,南區開南里新和東路138號1樓,06-2632445
236456,三聖,台南市,南區興南街149號1樓,06-2627396
264406,柳營,台南市,柳營區士林里柳營路二段1號3號,06-6223592
132596,將軍,台南市,將軍區長榮里長榮29之2號1樓,06-7945691
193432,黎營,台南市,麻豆區井東里磚子井141-21號1樓,06-5710322
279497,新麻豆,台南市,麻豆區榖興里11鄰中山路11號,06-5717493
133016,新P5,台南市,善化區南科九路17號(P5P6廠O棟),06-5055694
112422,晶圓,台南市,善化區南科北路1-1號(P3廠),06-5056103
167020,P1廠,台南市,善化區南科北路1之1號1樓,06-5057528
153755,P7廠,台南市,善化區南關里三抱竹路1號,06-5057202
193867,陽光城,台南市,善化區蓮潭里9鄰陽光大道198號1樓,06-5851514
242060,佳利,台南市,新化區中山路332號,06-5901180
243100,新玉,台南市,新化區忠孝路10號,06-5984549
194745,奇佳,台南市,新化區信義路373號1樓,06-5907294
181277,三舍,台南市,新市區三舍里復興路392號1樓,06-5894091
993384,樹谷,台南市,新市區中心路2號1樓,06-5895647
980838,新雙新,台南市,新市區永就里中山路227號1樓,06-5892146
248828,聯電,台南市,新市區南科三路57號,06-5057638
236412,永佳,台南市,新市區復興路173.175號,06-5897463
241230,新新善,台南市,新市區復興路59號61號63號一樓,06-5014359
199027,新市,台南市,新市區華興街48號1樓,06-5896124
941936,高長,台南市,新市區新和里仁愛街169號171號,06-5012170
167798,趣淘,台南市,楠西區密枝里密枝102之5號1樓,06-5754886
212140,紅瓦厝,台南市,歸仁區大成路211號1樓,06-2303294
227681,花田,台南市,歸仁區中正北路二段130號1樓,06-2303156
880811,騰揮,台南市,歸仁區中正南路一段110號,06-2300846
187231,仁興,台南市,歸仁區南保里大德路307號,06-2395784
209948,東利,台南市,歸仁區南保里文化街三段47號1樓,06-2304109
183734,立青,台南市,歸仁區南保里民權南路108號,06-2391997
851064,伍誼,台南市,歸仁區復興路162之1號,06-2399459
198921,鼎鑫,台南市,關廟區中山路二段27號1樓,06-5966828
966061,車讚,台南市,關廟區北花里中正路517號,06-5954561
971018,關聖,台南市,關廟區南雄路一段471號,06-5957447
282493,坎城,高雄市,三民區十全一路183號,07-3116563
282057,大義,高雄市,三民區大昌二路123號123-1號,07-3870742
229300,連興,高雄市,三民區大連街336號1樓,07-3229400
228374,滿分,高雄市,三民區本安里黃興路339號,07-3819343
115904,元隆,高雄市,三民區正興里建元路58號1樓,07-3983369
243258,吉江,高雄市,三民區合江街39號1樓,07-3229453
279637,達仁,高雄市,三民區吉林街68號,07-3222813
254166,後驛,高雄市,三民區安和里察哈爾一街148號1樓,07-3228514
249304,理馨,高雄市,三民區明吉路9號,07-3506417
932965,新統興,高雄市,三民區黃興路151號,07-3835941
280626,灣勝,高雄市,三民區新民路101號103號105號,07-3955648
284042,清華,高雄市,三民區義華路92號,07-3927564
242336,三民鼎昌,高雄市,三民區鼎山街576之1號,07-3924764
179735,鼎上,高雄市,三民區鼎中路160號1樓,07-3494150
241388,鼎強,高雄市,三民區鼎金後路432號1樓,07-3494114
922496,明仁,高雄市,三民區鼎泰里明仁路8號,07-3438496
250142,河堤,高雄市,三民區鼎泰里河堤路510號,07-3410500
239709,鼎瑞,高雄市,三民區鼎泰里裕誠路56號,07-3430546
236098,青興,高雄市,三民區熱河一街131號133號遼寧一街144巷20號,07-3220993
233996,應昇,高雄市,三民區應昇路42號,07-3951261
